customer_id,risk_grade,customer_status,total_credit_limit,card_count,blocked_or_lost_card_count,current_month_spend,credit_utilization_pct,is_high_risk_flag
CUST0000025,High,Active,109000.0,1,0,4703.43,4.315073394495413,True
CUST0000026,Low,Active,109000.0,1,0,43192.46,39.626110091743115,False
CUST0000027,Medium,Dormant,241000.0,2,0,1560.97,0.6477053941908715,True
CUST0000028,Medium,Active,233000.0,2,0,4014.72,1.7230557939914162,False
CUST0000029,Medium,Active,592000.0,1,0,5602.49,0.9463665540540541,False
CUST0000030,Medium,Active,1458000.0,2,0,142897.74,9.800942386831275,False
CUST0000031,Low,Active,244000.0,2,0,4128.48,1.6919999999999997,False
CUST0000032,High,Active,359000.0,1,0,35776.53,9.965607242339832,True
CUST0000033,Low,Active,287000.0,3,0,13354.67,4.653195121951219,False
CUST0000034,Medium,Active,373000.0,3,0,6339.32,1.6995495978552277,False
CUST0000035,Low,Active,60000.0,1,0,2188.6,3.6476666666666664,False
CUST0000036,Low,Active,1906000.0,3,0,44098.13,2.3136479538300105,False
CUST0000037,Medium,Active,402000.0,1,0,7505.45,1.8670273631840797,False
CUST0000038,High,Active,240000.0,1,0,1584.5,0.6602083333333333,True
CUST0000039,Medium,Active,68000.0,1,0,24576.2,36.1414705882353,False
CUST0000040,Low,Active,1671000.0,3,0,1777.85,0.10639437462597247,False
CUST0000041,Medium,Active,742000.0,1,0,132480.46,17.854509433962264,False
CUST0000042,High,Active,72000.0,1,0,1966.34,2.731027777777778,True
CUST0000043,Medium,Blocked,1154000.0,3,0,1511.62,0.1309896013864818,True
CUST0000044,Medium,Active,221000.0,1,0,55069.87,24.918493212669684,False
CUST0000045,Low,Active,223000.0,1,0,1944.63,0.8720313901345292,False
CUST0000046,Medium,Active,417000.0,4,0,53217.259999999995,12.761932853717026,False
CUST0000047,Low,Active,832000.0,3,0,35514.28,4.268543269230769,False
CUST0000048,High,Active,164000.0,2,0,998.63,0.6089207317073171,True
CUST0000049,Low,Active,122000.0,1,0,656.91,0.5384508196721312,False
CUST0000050,Low,Active,1277000.0,3,0,4081.04,0.31958026624902114,False
CUST0000051,Low,Active,1148000.0,2,0,75347.48,6.563369337979094,False
CUST0000052,Medium,Active,184000.0,1,0,2269.26,1.2332934782608698,False
CUST0000053,Medium,Dormant,81000.0,1,1,15446.57,19.06983950617284,True
CUST0000054,Low,Active,1050000.0,2,1,4561.74,0.43445142857142854,False
CUST0000055,High,Active,416000.0,2,0,3562.51,0.8563725961538463,True
CUST0000056,Medium,Active,545000.0,2,0,12033.85,2.2080458715596327,False
CUST0000057,High,Active,646000.0,4,0,149.1,0.02308049535603715,True
CUST0000058,Low,Active,239000.0,1,0,11378.509999999998,4.760882845188283,False
CUST0000059,Low,Active,233000.0,1,0,5012.2,2.1511587982832614,False
CUST0000060,Low,Active,1683000.0,1,0,70831.84,4.208665478312537,False
CUST0000061,Low,Blocked,224000.0,1,0,1289.32,0.5755892857142857,True
CUST0000062,High,Active,163000.0,1,0,8130.44,4.988,True
CUST0000063,High,Active,475000.0,1,0,31969.77,6.7304778947368415,True
CUST0000064,Medium,Dormant,101000.0,1,0,987.73,0.977950495049505,True
CUST0000065,High,Active,371000.0,2,0,693.18,0.18684097035040428,True
CUST0000066,High,Active,130000.0,1,0,5357.15,4.1208846153846155,True
CUST0000067,Low,Active,2295000.0,4,0,105450.82,4.594806971677561,False
CUST0000068,Low,Active,1975000.0,4,0,7902.14,0.40010835443037973,False
CUST0000069,Low,Active,3825000.0,4,0,36734.28,0.9603733333333333,False
CUST0000070,Medium,Active,158000.0,2,0,645.27,0.40839873417721523,False
CUST0000071,High,Blocked,206000.0,2,0,924.2,0.44864077669902913,True
CUST0000072,Medium,Active,829000.0,2,0,1833.61,0.22118335343787693,False
CUST0000073,High,Active,87000.0,1,0,14398.769999999999,16.550310344827583,True
CUST0000074,Medium,Active,163000.0,1,0,2413.38,1.480601226993865,False
CUST0000075,Medium,Active,676000.0,1,0,123030.53,18.1997825443787,False
CUST0000076,Low,Active,231000.0,2,0,1160.22,0.5022597402597403,False
CUST0000077,Medium,Active,68000.0,1,0,7795.650000000001,11.464191176470589,False
CUST0000078,Low,Active,2432000.0,4,1,3524.05,0.1449033717105263,False
CUST0000079,Medium,Active,1032000.0,2,0,9635.689999999999,0.9336908914728681,False
CUST0000080,Low,Active,3865000.0,4,0,134289.19,3.474493919793014,False
CUST0000081,Low,Active,1627000.0,3,0,7040.620000000001,0.43273632452366323,False
CUST0000082,Medium,Active,61000.0,1,0,10732.780000000002,17.594721311475414,False
CUST0000083,Low,Active,903000.0,2,0,56340.66,6.239275747508306,False
CUST0000084,Medium,Active,477000.0,1,0,54077.8,11.33706498951782,False
CUST0000085,Low,Active,678000.0,1,0,4612.42,0.6802979351032449,False
CUST0000086,Low,Active,534000.0,2,0,15130.36,2.833400749063671,False
CUST0000087,Medium,Active,266000.0,1,0,1861.95,0.6999812030075189,False
CUST0000088,Low,Active,479000.0,2,0,4348.87,0.9079060542797495,False
CUST0000089,Medium,Active,114000.0,1,0,1034.32,0.9072982456140349,False
CUST0000090,Low,Active,820000.0,1,0,76764.07,9.361471951219514,False
CUST0000091,Medium,Active,523000.0,1,0,68405.91,13.079523900573614,False
CUST0000092,Medium,Active,781000.0,3,0,3477.96,0.4453213828425096,False
CUST0000093,Medium,Active,1890000.0,2,0,27985.59,1.4807190476190475,False
CUST0000094,Medium,Active,127000.0,1,0,48589.78,38.25966929133858,False
CUST0000095,Low,Active,849000.0,2,0,13552.279999999999,1.5962638398115427,False
CUST0000096,Low,Active,900000.0,2,0,29850.85,3.3167611111111106,False
CUST0000097,Medium,Active,559000.0,2,0,14809.27,2.649243291592129,False
CUST0000098,Low,Active,1053000.0,2,0,29839.58,2.8337682811016145,False
CUST0000099,Medium,Active,699000.0,1,0,21541.29,3.0817296137339056,False
CUST0000100,Low,Active,1082000.0,2,1,17146.26,1.5846820702402957,False
CUST0000101,Medium,Active,111000.0,1,0,678.29,0.611072072072072,False
CUST0000102,Low,Active,1396000.0,2,0,29617.839999999997,2.1216217765042975,False
CUST0000103,Low,Active,91000.0,1,0,8932.320000000002,9.815736263736266,False
CUST0000104,High,Active,47000.0,1,0,2809.74,5.978170212765957,True
CUST0000105,Low,Active,792000.0,3,0,35444.05,4.475258838383839,False
CUST0000106,Low,Active,765000.0,2,0,42602.97,5.56901568627451,False
CUST0000107,Low,Active,849000.0,2,0,34057.89,4.0115300353356895,False
CUST0000108,High,Active,341000.0,1,0,8472.11,2.4844897360703815,True
CUST0000109,High,Active,256000.0,2,0,157.66,0.0615859375,True
CUST0000110,Low,Active,595000.0,2,1,1841.57,0.30950756302521004,False
CUST0000111,Medium,Active,2076000.0,2,0,4875.94,0.23487186897880535,False
CUST0000112,Medium,Active,3615000.0,3,0,2973.55,0.08225587828492394,False
CUST0000113,Medium,Blocked,1126000.0,2,0,74279.35,6.596745115452932,True
CUST0000114,High,Active,333000.0,1,0,59737.53,17.9391981981982,True
CUST0000115,Low,Dormant,1337000.0,3,0,1015.63,0.0759633507853403,True
CUST0000116,Low,Active,261000.0,2,0,3262.2,1.2498850574712643,False
CUST0000117,Low,Active,947000.0,2,0,6286.670000000001,0.6638511087645196,False
CUST0000118,Low,Active,443000.0,2,0,7101.1,1.6029571106094809,False
CUST0000119,Medium,Active,74000.0,1,0,3639.13,4.917743243243244,False
CUST0000120,Low,Active,90000.0,1,0,4861.48,5.401644444444444,False
CUST0000121,Low,Active,1321000.0,3,0,243571.89,18.438447388342166,False
CUST0000122,Medium,Active,174000.0,2,0,4829.82,2.775758620689655,False
CUST0000123,Medium,Active,170000.0,2,0,2509.61,1.4762411764705883,False
CUST0000124,Low,Active,1952000.0,3,1,29533.980000000003,1.5130112704918035,False
CUST0000125,Low,Active,3524000.0,4,0,93059.43999999999,2.640733257661748,False
CUST0000126,Low,Active,1055000.0,2,0,9137.58,0.8661213270142181,False
CUST0000127,Medium,Active,69000.0,1,0,52785.659999999996,76.50095652173913,False
CUST0000128,Low,Active,2476000.0,4,0,13252.92,0.5352552504038772,False
CUST0000129,Medium,Active,189000.0,2,0,64135.92999999999,33.9343544973545,False
CUST0000130,Low,Blocked,398000.0,1,0,1924.36,0.4835075376884422,True
CUST0000131,Medium,Active,88000.0,1,0,3183.73,3.617875,False
CUST0000132,Low,Active,452000.0,2,0,1637.8300000000002,0.3623517699115045,False
CUST0000133,High,Active,192000.0,2,0,203.72,0.10610416666666667,True
CUST0000134,Low,Active,97000.0,1,0,1775.6,1.8305154639175258,False
CUST0000135,High,Active,648000.0,2,0,12164.35,1.8772145061728398,True
CUST0000136,Medium,Active,652000.0,2,0,13567.86,2.0809601226993863,False
CUST0000137,Low,Active,514000.0,2,0,2972.02,0.5782140077821012,False
CUST0000138,Medium,Active,151000.0,1,0,9338.63,6.184523178807947,False
CUST0000139,Low,Active,176000.0,1,0,6272.3,3.563806818181818,False
CUST0000140,Medium,Active,473000.0,2,0,354.8,0.07501057082452432,False
CUST0000141,Low,Active,231000.0,1,0,18075.14,7.8247359307359305,False
CUST0000142,Medium,Active,694000.0,2,0,389.49,0.05612247838616714,False
CUST0000143,High,Active,447000.0,2,0,100485.82,22.480049217002236,True
CUST0000144,Low,Active,503000.0,1,0,1025.21,0.20381908548707753,False
CUST0000145,Low,Active,1075000.0,4,0,19004.550000000003,1.7678651162790702,False
CUST0000146,Low,Active,403000.0,2,0,403.51,0.10012655086848635,False
CUST0000147,High,Active,60000.0,1,0,4890.95,8.151583333333333,True
CUST0000148,Medium,Dormant,912000.0,2,0,14043.26,1.5398311403508773,True
CUST0000149,Low,Active,487000.0,2,0,1746.43,0.3586098562628337,False
CUST0000150,Low,Active,281000.0,3,0,52314.18,18.617145907473308,False
CUST0000151,Low,Active,4577000.0,4,1,183728.27000000002,4.0141636443085,False
CUST0000152,High,Active,87000.0,2,1,2701.22,3.1048505747126436,True
CUST0000153,Low,Active,708000.0,2,0,748.08,0.10566101694915256,False
CUST0000154,Low,Active,1273000.0,2,0,119622.97,9.396934014139827,False
CUST0000155,Low,Active,55000.0,1,1,4034.38,7.335236363636363,False
CUST0000156,Low,Active,77000.0,1,0,19510.43,25.338220779220777,False
CUST0000157,Low,Dormant,1056000.0,2,0,3727.6,0.3529924242424242,True
CUST0000158,Medium,Active,171000.0,2,0,1475.32,0.8627602339181285,False
CUST0000159,Medium,Active,52000.0,1,0,3682.83,7.082365384615384,False
CUST0000160,Medium,Active,471000.0,1,0,5141.400000000001,1.0915923566878982,False
CUST0000161,Medium,Active,250000.0,2,0,6047.11,2.418844,False
CUST0000162,Medium,Active,1784000.0,4,0,16035.82,0.8988688340807174,False
CUST0000163,Low,Active,91000.0,1,0,6244.74,6.862351648351648,False
CUST0000164,Low,Active,959000.0,2,0,27581.03,2.8760198123044836,False
CUST0000165,Medium,Active,97000.0,2,0,69067.11,71.20320618556701,False
CUST0000166,Low,Active,623000.0,1,0,77078.27999999998,12.372115569823434,False
CUST0000167,High,Active,39000.0,1,0,56360.29,144.51356410256412,True
CUST0000168,Low,Active,1845000.0,2,1,2762.29,0.14971761517615176,False
CUST0000169,Medium,Active,61000.0,1,0,1613.4299999999998,2.6449672131147537,False
CUST0000170,Low,Active,1328000.0,2,0,1707.9,0.12860692771084337,False
CUST0000171,High,Dormant,574000.0,1,0,6656.58,1.1596829268292683,True
CUST0000172,Low,Active,357000.0,2,0,1184.48,0.33178711484593837,False
CUST0000173,Low,Active,90000.0,2,0,2014.89,2.238766666666667,False
CUST0000174,High,Active,506000.0,2,0,3090.28,0.6107272727272728,True
CUST0000175,Medium,Active,316000.0,2,0,1365.83,0.43222468354430377,False
CUST0000176,Medium,Dormant,304000.0,1,0,11222.45,3.6915953947368423,True
CUST0000177,Medium,Active,553000.0,1,0,6695.53,1.2107649186256781,False
CUST0000178,Low,Active,3571000.0,3,0,159443.36999999997,4.4649501540184815,False
CUST0000179,Low,Active,3667000.0,3,0,102739.3,2.801726206708481,False
CUST0000180,Low,Active,362000.0,1,0,30235.600000000002,8.352375690607735,False
CUST0000181,Low,Active,72000.0,1,0,1200.69,1.667625,False
CUST0000182,Low,Active,400000.0,3,0,17432.789999999997,4.358197499999999,False
CUST0000183,High,Dormant,1107000.0,3,0,4814.43,0.4349078590785908,True
CUST0000184,Low,Active,1705000.0,2,0,117774.86,6.90761642228739,False
CUST0000185,Low,Active,498000.0,2,0,43384.03,8.711652610441767,False
CUST0000186,Medium,Active,71000.0,1,0,1934.67,2.724887323943662,False
CUST0000187,High,Active,329000.0,1,0,51667.76,15.704486322188451,True
CUST0000188,Medium,Active,575000.0,2,0,24304.48,4.226866086956522,False
CUST0000189,Low,Active,1933000.0,2,0,105310.61999999998,5.4480403517847895,False
CUST0000190,High,Active,687000.0,1,0,9409.29,1.3696200873362447,True
CUST0000191,High,Active,79000.0,1,0,1143.3,1.4472151898734176,True
CUST0000192,Medium,Active,624000.0,2,0,6233.74,0.9989967948717948,False
CUST0000193,High,Active,54000.0,1,0,2898.32,5.36725925925926,True
CUST0000194,Medium,Active,1717000.0,3,1,28190.85,1.6418666278392544,False
CUST0000195,Low,Active,430000.0,1,0,1648.83,0.3834488372093023,False
CUST0000196,Low,Active,73000.0,1,0,25437.85,34.8463698630137,False
CUST0000197,Medium,Active,178000.0,2,0,1130.55,0.6351404494382022,False
CUST0000198,Low,Active,443000.0,1,0,7333.21,1.655352144469526,False
CUST0000199,Medium,Active,501000.0,1,0,37052.01,7.395610778443114,False
CUST0000200,High,Blocked,917000.0,3,0,1465.49,0.15981352235550708,True
CUST0000201,High,Active,257000.0,1,0,4584.73,1.7839416342412449,True
CUST0000202,Low,Dormant,2488000.0,2,0,218992.86,8.801963826366558,True
CUST0000203,Medium,Active,1021000.0,3,0,251.57,0.024639569049951026,False
CUST0000204,Low,Active,2319000.0,2,0,1348.14,0.05813454075032342,False
CUST0000205,Medium,Active,95000.0,1,1,4130.2699999999995,4.3476526315789465,False
CUST0000206,Medium,Active,402000.0,4,0,45882.66,11.413597014925374,False
CUST0000207,Medium,Active,80000.0,1,0,30381.53,37.9769125,False
CUST0000208,Medium,Active,649000.0,2,1,1489.72,0.22954083204930661,False
CUST0000209,Low,Active,707000.0,2,0,3621.09,0.5121768033946251,False
CUST0000210,High,Active,72000.0,2,0,1369.36,1.9018888888888887,True
CUST0000211,Medium,Active,1707000.0,2,0,50627.090000000004,2.965851786760399,False
CUST0000212,Low,Active,2548000.0,3,0,5142.91,0.20184105180533748,False
CUST0000213,Low,Active,172000.0,2,0,639.5,0.3718023255813953,False
CUST0000214,Medium,Active,718000.0,3,0,14306.48,1.9925459610027854,False
CUST0000215,Medium,Active,937000.0,2,0,51805.46,5.528864461045891,False
CUST0000216,Medium,Active,37000.0,1,0,2483.04,6.710918918918919,False
CUST0000217,Medium,Active,208000.0,1,0,1264.41,0.6078894230769232,False
CUST0000218,Medium,Active,213000.0,2,0,25352.370000000003,11.902521126760565,False
CUST0000219,Low,Active,2429000.0,2,0,13392.78,0.5513701111568547,False
CUST0000220,Low,Active,871000.0,2,0,26190.93,3.0069954075774974,False
CUST0000221,Low,Active,1785000.0,1,0,94010.79000000001,5.2667109243697485,False
CUST0000222,Medium,Active,153000.0,1,0,17972.95,11.747026143790851,False
CUST0000223,Medium,Active,114000.0,1,0,2331.84,2.0454736842105263,False
CUST0000224,Low,Active,64000.0,1,0,815.82,1.2747187500000001,False
CUST0000225,Low,Active,607000.0,2,0,55339.22,9.116840197693575,False
CUST0000226,Low,Active,307000.0,3,0,4701.22,1.531342019543974,False
CUST0000227,Low,Active,213000.0,1,0,2516.51,1.1814600938967137,False
CUST0000228,Medium,Active,113000.0,1,0,4955.1900000000005,4.38512389380531,False
CUST0000229,Medium,Active,160000.0,1,0,3781.58,2.3634874999999997,False
CUST0000230,Low,Active,480000.0,2,0,3358.17,0.69961875,False
CUST0000231,High,Active,1208000.0,2,0,74764.64,6.1891258278145695,True
CUST0000232,Low,Active,659000.0,3,0,19370.9,2.939438543247345,False
CUST0000233,High,Active,1304000.0,2,0,62525.3,4.794884969325153,True
CUST0000234,Low,Active,253000.0,1,0,53034.36,20.962197628458497,False
CUST0000235,Medium,Dormant,1589000.0,3,0,44473.79,2.79885399622404,True
CUST0000236,Medium,Active,685000.0,2,0,1268.51,0.18518394160583942,False
CUST0000237,High,Active,380000.0,1,0,4595.36,1.2093052631578947,True
CUST0000238,Medium,Active,233000.0,1,0,2810.04,1.2060257510729615,False
CUST0000239,High,Blocked,627000.0,2,0,2532.3199999999997,0.4038787878787879,True
CUST0000240,Medium,Active,113000.0,2,0,1601.92,1.4176283185840708,False
CUST0000241,Low,Active,709000.0,1,0,10085.18,1.4224513399153738,False
CUST0000242,Low,Active,292000.0,3,0,1941.89,0.6650308219178083,False
CUST0000243,Low,Active,625000.0,1,0,28148.92,4.5038272,False
CUST0000244,Low,Active,1013000.0,2,0,2927.55,0.28899802566633764,False
CUST0000245,Medium,Active,280000.0,1,0,13031.22,4.654007142857142,False
CUST0000246,Low,Active,1168000.0,2,0,14076.59,1.2051875,False
CUST0000247,Medium,Active,861000.0,3,0,551.42,0.06404413472706155,False
CUST0000248,High,Active,210000.0,2,0,142.53,0.06787142857142857,True
CUST0000249,High,Active,791000.0,3,0,16250.58,2.0544348925410874,True
CUST0000250,Medium,Active,2919000.0,2,0,3855.13,0.1320702295306612,False
CUST0000251,Medium,Active,56000.0,1,0,1119.98,1.9999642857142859,False
CUST0000252,High,Active,176000.0,1,0,391.42,0.22239772727272727,True
CUST0000253,Low,Active,477000.0,3,0,7489.710000000001,1.5701698113207547,False
CUST0000254,High,Active,176000.0,2,0,8050.0,4.573863636363637,True
CUST0000255,Medium,Active,642000.0,2,0,8095.210000000001,1.2609361370716512,False
CUST0000256,Medium,Active,357000.0,1,0,8620.86,2.4148067226890757,False
CUST0000257,Low,Active,397000.0,1,0,85757.90000000001,21.60148614609572,False
CUST0000258,Medium,Active,56000.0,1,0,276.17,0.4931607142857143,False
CUST0000259,Medium,Active,313000.0,1,0,34914.19,11.154693290734825,False
CUST0000260,Low,Active,205000.0,1,0,397.41,0.19385853658536586,False
CUST0000261,Medium,Active,155000.0,2,0,2260.72,1.4585290322580644,False
CUST0000262,Low,Active,647000.0,2,0,6901.46,1.0666862442040186,False
CUST0000263,Medium,Blocked,76000.0,1,0,5884.99,7.743407894736842,True
CUST0000264,Low,Active,152000.0,2,0,6202.09,4.080322368421053,False
CUST0000265,Low,Active,312000.0,3,0,14523.11,4.654842948717949,False
CUST0000266,Low,Active,906000.0,3,0,1276.98,0.14094701986754968,False
CUST0000267,Medium,Active,417000.0,1,0,8665.89,2.0781510791366906,False
CUST0000268,Low,Active,2691000.0,3,0,2336.55,0.08682831661092531,False
CUST0000269,Low,Active,3272000.0,3,0,85551.41,2.614651894865526,False
CUST0000270,Low,Active,842000.0,2,0,17403.49,2.0669228028503563,False
CUST0000271,High,Active,104000.0,1,0,1340.69,1.289125,True
CUST0000272,Medium,Active,42000.0,1,0,19313.7,45.98500000000001,False
CUST0000273,Medium,Active,345000.0,1,0,6482.67,1.8790347826086957,False
CUST0000274,Medium,Active,1274000.0,4,1,3616.57,0.2838751962323391,False
CUST0000275,Low,Active,163000.0,1,0,2249.23,1.3798957055214724,False
CUST0000276,High,Active,395000.0,3,0,8806.69,2.2295417721518986,True
CUST0000277,Medium,Active,392000.0,2,0,19330.059999999998,4.93113775510204,False
CUST0000278,Medium,Active,221000.0,1,0,31684.370000000003,14.336819004524889,False
CUST0000279,Medium,Active,125000.0,1,0,183.69,0.146952,False
CUST0000280,Medium,Active,357000.0,2,0,17809.510000000002,4.9886582633053225,False
CUST0000281,Low,Active,653000.0,1,0,2955.44,0.4525941807044411,False
CUST0000282,Low,Active,439000.0,2,0,1084.73,0.24709111617312074,False
CUST0000283,Medium,Active,353000.0,1,0,1282.35,0.3632719546742209,False
CUST0000284,Medium,Active,175000.0,1,0,3559.19,2.033822857142857,False
CUST0000285,Medium,Active,157000.0,2,0,931.38,0.5932356687898089,False
CUST0000286,Medium,Active,374000.0,2,0,73207.26,19.57413368983957,False
CUST0000287,Low,Active,320000.0,2,1,760.68,0.2377125,False
CUST0000288,Medium,Active,343000.0,3,0,5206.51,1.517932944606414,False
CUST0000289,Low,Active,2692000.0,2,0,123749.99,4.596953566121843,False
CUST0000290,High,Dormant,29000.0,1,0,3591.38,12.384068965517242,True
CUST0000291,Low,Active,2104000.0,2,0,1406.6,0.06685361216730037,False
CUST0000292,High,Active,221000.0,2,0,2383.89,1.0786832579185521,True
CUST0000293,Low,Active,129000.0,1,0,3404.03,2.638782945736434,False
CUST0000294,Medium,Active,81000.0,1,0,1301.61,1.6069259259259259,False
CUST0000295,Medium,Active,1095000.0,3,0,33775.28,3.0845004566210044,False
CUST0000296,Medium,Active,92000.0,1,1,320.84,0.3487391304347826,False
CUST0000297,Low,Active,62000.0,1,0,2787.28,4.4956129032258065,False
CUST0000298,Low,Active,1355000.0,3,0,23033.46,1.6998863468634686,False
CUST0000299,Low,Active,81000.0,1,0,7731.26,9.544765432098766,False
CUST0000300,Low,Active,1086000.0,2,0,4080.22,0.37571086556169425,False
CUST0000301,Medium,Active,520000.0,1,0,42653.87,8.202667307692309,False
CUST0000302,High,Active,36000.0,1,0,1042.7,2.896388888888889,True
CUST0000303,Low,Active,429000.0,1,0,3417.26,0.7965641025641026,False
CUST0000304,Medium,Blocked,39000.0,1,0,2462.41,6.313871794871795,True
CUST0000305,Low,Active,554000.0,1,0,32417.22,5.8514837545126355,False
CUST0000306,Low,Active,3136000.0,3,0,4639.44,0.14794132653061223,False
CUST0000307,Medium,Active,1355000.0,2,0,4097.48,0.30239704797047967,False
CUST0000308,Low,Dormant,1289000.0,1,0,33046.1,2.563700543056633,True
CUST0000309,Medium,Active,492000.0,1,0,654.14,0.13295528455284553,False
CUST0000310,Medium,Active,97000.0,2,0,4737.67,4.8841958762886595,False
CUST0000311,High,Blocked,82000.0,2,0,223.17,0.2721585365853658,True
CUST0000312,Medium,Active,189000.0,3,1,82147.05,43.46404761904762,False
CUST0000313,Medium,Active,270000.0,1,0,2642.27,0.9786185185185186,False
CUST0000314,Medium,Dormant,1047000.0,2,0,12594.28,1.2028920725883476,True
CUST0000315,Low,Active,277000.0,1,0,4494.469999999999,1.6225523465703966,False
CUST0000316,High,Active,837000.0,2,0,2286.85,0.2732198327359618,True
CUST0000317,Low,Active,609000.0,2,0,10109.13,1.6599556650246303,False
CUST0000318,Low,Active,64000.0,1,0,3909.2200000000003,6.10815625,False
CUST0000319,High,Active,58000.0,1,0,85.49,0.14739655172413793,True
CUST0000320,Low,Active,1661000.0,2,0,18923.78,1.1393004214328717,False
CUST0000321,Low,Active,127000.0,1,0,264.93,0.20860629921259843,False
CUST0000322,Medium,Active,406000.0,3,0,3282.25,0.8084359605911331,False
CUST0000323,High,Blocked,75000.0,1,0,37842.45,50.456599999999995,True
CUST0000324,Medium,Active,1727000.0,2,0,43972.810000000005,2.5461962941517085,False
CUST0000325,Low,Active,189000.0,3,0,2563.11,1.356142857142857,False
CUST0000326,Low,Active,159000.0,1,0,2214.34,1.3926666666666667,False
CUST0000327,Medium,Active,48000.0,1,0,857.08,1.7855833333333335,False
CUST0000328,High,Active,81000.0,1,0,381.98,0.4715802469135803,True
CUST0000329,Low,Active,741000.0,2,0,32170.74,4.3415303643724705,False
CUST0000330,Low,Active,1060000.0,2,0,17940.22,1.6924735849056607,False
CUST0000331,Medium,Active,922000.0,3,0,1568.63,0.17013340563991325,False
CUST0000332,Low,Active,229000.0,2,0,4388.64,1.9164366812227076,False
CUST0000333,Low,Active,3168000.0,3,0,46868.38,1.479431186868687,False
CUST0000334,Medium,Dormant,522000.0,2,0,1251.02,0.2396590038314176,True
CUST0000335,Low,Active,1232000.0,1,0,22855.2,1.85512987012987,False
CUST0000336,Medium,Active,112000.0,1,0,15002.74,13.39530357142857,False
CUST0000337,High,Active,77000.0,1,0,17552.35,22.795259740259738,True
CUST0000338,Medium,Active,312000.0,2,0,2020.36,0.647551282051282,False
CUST0000339,Medium,Dormant,452000.0,1,0,7609.509999999999,1.6835199115044248,True
CUST0000340,Medium,Active,112000.0,1,0,1182.08,1.0554285714285714,False
CUST0000341,Low,Active,517000.0,2,0,28105.85,5.436334622823984,False
CUST0000342,High,Dormant,39000.0,1,0,1677.59,4.301512820512821,True
CUST0000343,Medium,Blocked,348000.0,2,0,1104.12,0.3172758620689655,True
CUST0000344,Low,Active,122000.0,1,0,9809.06,8.040213114754097,False
CUST0000345,Low,Active,512000.0,1,0,106202.07,20.742591796875,False
CUST0000346,High,Active,503000.0,2,0,22265.88,4.426616302186879,True
CUST0000347,Medium,Active,116000.0,1,0,645.38,0.5563620689655172,False
CUST0000348,Medium,Active,315000.0,1,0,15080.14,4.787346031746031,False
CUST0000349,High,Dormant,41000.0,1,0,154.76,0.3774634146341463,True
CUST0000350,Low,Active,2152000.0,2,0,143926.16,6.688018587360594,False
CUST0000351,Medium,Active,69000.0,1,0,2852.39,4.133898550724637,False
CUST0000352,Low,Active,1328000.0,1,0,201480.68,15.171737951807229,False
CUST0000353,Low,Dormant,336000.0,2,0,2341.37,0.6968363095238095,True
CUST0000354,Medium,Active,448000.0,1,0,9683.27,2.1614441964285716,False
CUST0000355,Low,Active,732000.0,2,0,1326.62,0.18123224043715844,False
CUST0000356,Medium,Blocked,370000.0,2,0,34302.24,9.270875675675676,True
CUST0000357,Low,Active,2052000.0,3,1,399.29,0.019458576998050685,False
CUST0000358,Low,Active,75000.0,1,0,1892.86,2.5238133333333335,False
CUST0000359,Low,Active,5518000.0,3,0,10470.12,0.18974483508517578,False
CUST0000360,Medium,Active,1062000.0,4,0,2299.59,0.21653389830508474,False
